"SIGLA UF","CODIGO UF","CODIGO MUNICIPIO","MUNICIPIO","POPULACAO"
"SP","35","03901","Arujá","72,713"
"SP","35","03950","Aspásia","1,790"
"SP","35","04008","Assis","92,965"
"SP","35","04107","Atibaia","119,166"
"SP","35","04206","Auriflama","13,760"
"SP","35","04305","Avaí","4,877"
"SP","35","04404","Avanhandava","10,875"
"SP","35","04503","Avaré","80,026"
"SP","35","04602","Bady Bassitt","13,039"
"SP","35","04701","Balbinos","3,619"
"SP","35","04800","Bálsamo","7,767"
"SP","35","04909","Bananal","10,233"
"SP","35","05005","Barão de Antonina","2,751"
"SP","35","05104","Barbosa","6,454"
"SP","35","05203","Bariri","30,995"
"SP","35","05302","Barra Bonita","35,090"
"SP","35","05351","Barra do Chapéu","5,077"
"SP","35","05401","Barra do Turvo","7,620"
"SP","35","05500","Barretos","107,988"
"SP","35","05609","Barrinha","25,715"
"SP","35","05708","Barueri *","252,748"
"SP","35","05807","Bastos","20,613"
"SP","35","05906","Batatais","53,525"
"SP","35","06003","Bauru *","347,601"
"SP","35","06102","Bebedouro","74,865"
"SP","35","06201","Bento de Abreu","2,740"
"SP","35","06300","Bernardino de Campos","10,487"
"SP","35","06359","Bertioga","39,091"
"SP","35","06409","Bilac","6,905"
"SP","35","06508","Birigui","103,394"
"SP","35","06607","Biritiba-Mirim","27,483"
"SP","35","06706","Boa Esperança do Sul","13,208"
"SP","35","06805","Bocaina","10,299"
"SP","35","06904","Bofete","8,565"
"SP","35","07001","Boituva","40,783"
"SP","35","07100","Bom Jesus dos Perdões","16,211"
"SP","35","07159","Bom Sucesso de Itararé","3,658"
"SP","35","07209","Borá","804"
"SP","35","07308","Boracéia","4,128"
"SP","35","07407","Borborema","13,752"
"SP","35","07456","Borebi","2,172"
"SP","35","07506","Botucatu","120,800"
"SP","35","07605","Bragança Paulista","136,286"
"SP","35","07704","Braúna","4,728"
"SP","35","07753","Brejo Alegre","2,432"
"SP","35","07803","Brodowski","19,018"
"SP","35","07902","Brotas","20,996"
"SP","35","08009","Buri","17,539"
"SP","35","08108","Buritama","14,735"
"SP","35","08207","Buritizal","3,872"
"SP","35","08306","Cabrália Paulista","4,340"
"SP","35","08405","Cabreúva","38,898"
"SP","35","08504","Caçapava","80,458"
"SP","35","08603","Cachoeira Paulista","31,674"
"SP","35","08702","Caconde","18,552"
"SP","35","08801","Cafelândia","16,073"
"SP","35","08900","Caiabu","4,011"
"SP","35","09007","Caieiras","81,163"
"SP","35","09106","Caiuá","4,953"
"SP","35","09205","Cajamar","58,436"
"SP","35","09254","Cajati","28,285"
"SP","35","09304","Cajobi","9,519"
"SP","35","09403","Cajuru","22,695"
"SP","35","09452","Campina do Monte Alegre","5,320"
"SP","35","09502","Campinas *","1,039,297"
"SP","35","09601","Campo Limpo Paulista","69,810"
"SP","35","09700","Campos do Jordão","44,688"
"SP","35","09809","Campos Novos Paulista","4,651"
"SP","35","09908","Cananéia","12,039"
"SP","35","09957","Canas","4,318"
"SP","35","10005","Cândido Mota","29,572"
"SP","35","10104","Cândido Rodrigues","2,655"
"SP","35","10153","Canitar","4,265"
"SP","35","10203","Capão Bonito","45,275"
"SP","35","10302","Capela do Alto","15,950"
"SP","35","10401","Capivari","43,779"
"SP","35","10500","Caraguatatuba","88,815"
"SP","35","10609","Carapicuíba *","379,566"
"SP","35","10708","Cardoso","11,324"
"SP","35","10807","Casa Branca","27,081"
"SP","35","10906","Cássia dos Coqueiros","2,706"
"SP","35","11003","Castilho","15,410"
"SP","35","11102","Catanduva","109,362"
"SP","35","11201","Catiguá","6,870"
"SP","35","11300","Cedral","7,607"
"SP","35","11409","Cerqueira César","16,276"
"SP","35","11508","Cerquilho","34,769"
"SP","35","11607","Cesário Lange","14,005"
"SP","35","11706","Charqueada","14,356"
"SP","35","57204","Chavantes","12,226"
"SP","35","11904","Clementina","6,081"
"SP","35","12001","Colina","16,989"
"SP","35","12100","Colômbia","6,073"
"SP","35","12209","Conchal","23,352"
"SP","35","12308","Conchas","15,473"
"SP","35","12407","Cordeirópolis","19,309"
"SP","35","12506","Coroados","4,881"
"SP","35","12605","Coronel Macedo","5,277"
"SP","35","12704","Corumbataí","3,935"
"SP","35","12803","Cosmópolis","53,561"
"SP","35","12902","Cosmorama","6,951"
"SP","35","13009","Cotia *","172,823"
"SP","35","13108","Cravinhos","29,377"
"SP","35","13207","Cristais Paulista","7,005"
"SP","35","13306","Cruzália","2,368"
"SP","35","13405","Cruzeiro","76,098"
"SP","35","13504","Cubatão","120,271"
"SP","35","13603","Cunha","22,951"
"SP","35","13702","Descalvado","29,533"
"SP","35","13801","Diadema *","386,779"
"SP","35","13850","Dirce Reis","1,582"
"SP","35","13900","Divinolândia","11,246"
"SP","35","14007","Dobrada","7,664"
"SP","35","14106","Dois Córregos","24,384"
"SP","35","14205","Dolcinópolis","2,181"
"SP","35","14304","Dourado","8,751"
"SP","35","14403","Dracena","42,107"
"SP","35","14502","Duartina","12,381"
"SP","35","14601","Dumont","7,557"
"SP","35","14700","Echaporã","6,247"
"SP","35","14809","Eldorado","14,038"
"SP","35","14908","Elias Fausto","14,521"
"SP","35","14924","Elisiário","3,024"
"SP","35","14957","Embaúba","2,391"
"SP","35","15004","Embu *","237,318"
"SP","35","15103","Embu-Guaçu","59,083"
"SP","35","15129","Emilianópolis","3,021"
"SP","35","15152","Engenheiro Coelho","12,729"
"SP","35","15186","Espírito Santo do Pinhal","40,684"
"SP","35","15194","Espírito Santo do Turvo","4,103"
"SP","35","57303","Estiva Gerbi","9,185"
"SP","35","15301","Estrela do Norte","2,454"
"SP","35","15202","Estrela d'Oeste","8,590"
"SP","35","15350","Euclides da Cunha Paulista","9,923"
"SP","35","15400","Fartura","14,601"
"SP","35","15608","Fernando Prestes","5,212"
"SP","35","15509","Fernandópolis","61,392"
"SP","35","15657","Fernão","1,457"
"SP","35","15707","Ferraz de Vasconcelos *","168,897"
"SP","35","15806","Flora Rica","2,019"
"SP","35","15905","Floreal","2,907"
"SP","35","16002","Flórida Paulista","12,660"
"SP","35","16101","Florínia","2,860"
"SP","35","16200","Franca *","319,094"
"SP","35","16309","Francisco Morato","146,634"
"SP","35","16408","Franco da Rocha","121,451"
"SP","35","16507","Gabriel Monteiro","2,638"
"SP","35","16606","Gália","6,812"
"SP","35","16705","Garça","42,218"
"SP","35","16804","Gastão Vidigal","3,863"
"SP","35","16853","Gavião Peixoto","4,103"
"SP","35","16903","General Salgado","10,626"
"SP","35","17000","Getulina","10,515"
"SP","35","17109","Glicério","4,398"
"SP","35","17208","Guaiçara","10,357"
"SP","35","17307","Guaimbê","4,752"
"SP","35","17406","Guaíra","36,544"
"SP","35","17505","Guapiaçu","16,392"
"SP","35","17604","Guapiara","20,056"
"SP","35","17703","Guará","18,611"
"SP","35","17802","Guaraçaí","8,505"
"SP","35","17901","Guaraci","9,045"
"SP","35","18008","Guarani d'Oeste","1,963"
"SP","35","18107","Guarantã","6,410"
"SP","35","18206","Guararapes","28,662"
"SP","35","18305","Guararema","24,854"
"SP","35","18404","Guaratinguetá","107,895"
"SP","35","18503","Guareí","13,202"
"SP","35","18602","Guariba","32,664"
"SP","35","18701","Guarujá *","296,150"
"SP","35","18800","Guarulhos *","1,236,192"
"SP","35","18859","Guatapará","6,217"
"SP","35","18909","Guzolândia","4,616"
"SP","35","19006","Herculândia","8,573"
"SP","35","19055","Holambra","9,111"
"SP","35","19071","Hortolândia *","190,781"
"SP","35","19105","Iacanga","9,074"
"SP","35","19204","Iacri","6,677"
"SP","35","19253","Iaras","4,777"
"SP","35","19303","Ibaté","28,040"
"SP","35","19402","Ibirá","10,379"
"SP","35","19501","Ibirarema","6,617"
"SP","35","19600","Ibitinga","49,951"
"SP","35","19709","Ibiúna","64,832"
"SP","35","19808","Icém","6,429"
"SP","35","19907","Iepê","7,487"
"SP","35","20004","Igaraçu do Tietê","23,085"
"SP","35","20103","Igarapava","26,862"
"SP","35","20202","Igaratá","8,537"
"SP","35","20301","Iguape","28,977"
"SP","35","20426","Ilha Comprida","8,875"
"SP","35","20442","Ilha Solteira","24,181"
"SP","35","20400","Ilhabela","23,886"
"SP","35","20509","Indaiatuba *","173,508"
"SP","35","20608","Indiana","4,682"
"SP","35","20707","Indiaporã","3,880"
"SP","35","20806","Inúbia Paulista","3,595"
"SP","35","20905","Ipaussu","12,964"
"SP","35","21002","Iperó","24,239"
"SP","35","21101","Ipeúna","5,164"
"SP","35","21150","Ipiguá","3,925"
"SP","35","21200","Iporanga","4,603"
"SP","35","21309","Ipuã","14,344"
"SP","35","21408","Iracemápolis","18,026"
"SP","35","21507","Irapuã","6,710"
"SP","35","21606","Irapuru","7,556"
"SP","35","21705","Itaberá","17,576"
"SP","35","21804","Itaí","22,617"
"SP","35","21903","Itajobi","14,182"
"SP","35","22000","Itaju","2,624"
"SP","35","22109","Itanhaém","80,778"
"SP","35","22158","Itaóca","3,087"
"SP","35","22208","Itapecerica da Serra","148,728"
"SP","35","22307","Itapetininga","138,450"
"SP","35","22406","Itapeva","85,537"
"SP","35","22505","Itapevi *","193,686"
"SP","35","22604","Itapira","68,187"
"SP","35","22653","Itapirapuã Paulista","3,723"
"SP","35","22703","Itápolis","38,633"
"SP","35","22802","Itaporanga","14,284"
"SP","35","22901","Itapuí","11,605"
"SP","35","23008","Itapura","3,812"
"SP","35","23107","Itaquaquecetuba *","334,914"
"SP","35","23206","Itararé","48,732"
"SP","35","23305","Itariri","15,115"
"SP","35","23404","Itatiba","91,479"
"SP","35","23503","Itatinga","17,570"
"SP","35","23602","Itirapina","13,889"
"SP","35","23701","Itirapuã","5,614"
"SP","35","23800","Itobi","7,444"
"SP","35","23909","Itu","147,251"
"SP","35","24006","Itupeva","36,766"
"SP","35","24105","Ituverava","38,539"
"SP","35","24204","Jaborandi","6,462"
"SP","35","24303","Jaboticabal","69,624"
"SP","35","24402","Jacareí *","207,028"
"SP","35","24501","Jaci","5,008"
"SP","35","24600","Jacupiranga","16,112"
"SP","35","24709","Jaguariúna","36,804"
"SP","35","24808","Jales","47,649"
"SP","35","24907","Jambeiro","4,968"
"SP","35","25003","Jandira","103,578"
"SP","35","25102","Jardinópolis","34,611"
"SP","35","25201","Jarinu","20,611"
"SP","35","25300","Jaú","125,469"
"SP","35","25409","Jeriquara","3,153"
"SP","35","25508","Joanópolis","10,671"
"SP","35","25607","João Ramalho","4,092"
"SP","35","25706","José Bonifácio","30,639"
"SP","35","25805","Júlio Mesquita","4,318"
"SP","35","25854","Jumirim","2,205"
"SP","35","25904","Jundiaí *","342,983"
"SP","35","26001","Junqueirópolis","18,628"
"SP","35","26100","Juquiá","19,352"
"SP","35","26209","Juquitiba","27,777"
"SP","35","26308","Lagoinha","4,798"
"SP","35","26407","Laranjal Paulista","24,454"
"SP","35","26506","Lavínia","7,984"
"SP","35","26605","Lavrinhas","6,543"
"SP","35","26704","Leme","84,406"
"SP","35","26803","Lençóis Paulista","59,366"
"SP","35","26902","Limeira *","272,734"
"SP","35","27009","Lindóia","5,657"
"SP","35","27108","Lins","69,279"
"SP","35","27207","Lorena","79,317"
"SP","35","27256","Lourdes","1,974"
"SP","35","27306","Louveira","29,760"
"SP","35","27405","Lucélia","19,212"
"SP","35","27504","Lucianópolis","2,299"
"SP","35","27603","Luís Antônio","10,272"
"SP","35","27702","Luiziânia","4,763"
"SP","35","27801","Lupércio","4,238"
"SP","35","27900","Lutécia","2,794"
"SP","35","28007","Macatuba","16,173"
"SP","35","28106","Macaubal","7,396"
"SP","35","28205","Macedônia","3,411"
"SP","35","28304","Magda","3,154"
"SP","35","28403","Mairinque","41,508"
"SP","35","28502","Mairiporã","71,754"
"SP","35","28601","Manduri","8,651"
"SP","35","28700","Marabá Paulista","5,193"
"SP","35","28809","Maracaí","13,163"
"SP","35","28858","Marapoama","2,556"
"SP","35","28908","Mariápolis","3,786"
"SP","35","29005","Marília *","218,113"
"SP","35","29104","Marinópolis","2,114"
"SP","35","29203","Martinópolis","23,983"
"SP","35","29302","Matão","74,407"
"SP","35","29401","Mauá *","402,643"
"SP","35","29500","Mendonça","3,980"
"SP","35","29609","Meridiano","3,857"
"SP","35","29658","Mesópolis","1,768"
"SP","35","29708","Miguelópolis","19,972"
"SP","35","29807","Mineiros do Tietê","11,760"
"SP","35","30003","Mira Estrela","2,576"
"SP","35","29906","Miracatu","22,796"
"SP","35","30102","Mirandópolis","25,849"
"SP","35","30201","Mirante do Paranapanema","17,128"
"SP","35","30300","Mirassol","51,660"
"SP","35","30409","Mirassolândia","4,099"
"SP","35","30508","Mococa","66,086"
"SP","35","30607","Mogi das Cruzes *","362,991"
"SP","35","30706","Mogi Guaçu","131,870"
"SP","35","30805","Moji Mirim","84,176"
"SP","35","30904","Mombuca","3,280"
"SP","35","31001","Monções","2,054"
"SP","35","31100","Mongaguá","40,423"
"SP","35","31209","Monte Alegre do Sul","6,957"
"SP","35","31308","Monte Alto","44,085"
"SP","35","31407","Monte Aprazível","19,745"
"SP","35","31506","Monte Azul Paulista","19,187"
"SP","35","31605","Monte Castelo","4,014"
"SP","35","31803","Monte Mor","42,824"
"SP","35","31704","Monteiro Lobato","3,994"
"SP","35","31902","Morro Agudo","25,390"
"SP","35","32009","Morungaba","12,007"
"SP","35","32058","Motuca","4,340"
"SP","35","32108","Murutinga do Sul","4,091"
"SP","35","32157","Nantes","2,483"
"SP","35","32207","Narandiba","3,941"
"SP","35","32306","Natividade da Serra","7,275"
"SP","35","32405","Nazaré Paulista","14,613"
"SP","35","32504","Neves Paulista","8,825"
"SP","35","32603","Nhandeara","10,334"
"SP","35","32702","Nipoã","3,762"
"SP","35","32801","Nova Aliança","4,905"
"SP","35","32827","Nova Campina","8,474"
"SP","35","32843","Nova Canaã Paulista","2,205"
"SP","35","32868","Nova Castilho","1,057"
"SP","35","32900","Nova Europa","9,047"
"SP","35","33007","Nova Granada","17,739"
"SP","35","33106","Nova Guataporanga","2,101"
"SP","35","33205","Nova Independência","2,480"
"SP","35","33304","Nova Luzitânia","3,403"
"SP","35","33403","Nova Odessa","45,625"
"SP","35","33254","Novais","3,661"
"SP","35","33502","Novo Horizonte","34,264"
"SP","35","33601","Nuporanga","6,629"
"SP","35","33700","Ocauçu","4,180"
"SP","35","33809","Óleo","2,714"
"SP","35","33908","Olímpia","48,020"
"SP","35","34005","Onda Verde","3,736"
"SP","35","34104","Oriente","6,079"
"SP","35","34203","Orindiúva","4,916"
"SP","35","34302","Orlândia","36,149"
"SP","35","34401","Osasco *","701,012"
"SP","35","34500","Oscar Bressane","2,476"
"SP","35","34609","Osvaldo Cruz","30,150"
"SP","35","34708","Ourinhos","98,868"
"SP","35","34807","Ouro Verde","7,668"
"SP","35","34757","Ouroeste","7,035"
"SP","35","34906","Pacaembu","13,072"
"SP","35","35002","Palestina","10,428"
"SP","35","35101","Palmares Paulista","10,508"
"SP","35","35200","Palmeira d'Oeste","9,634"
"SP","35","35309","Palmital","21,298"
"SP","35","35408","Panorama","13,944"
"SP","35","35507","Paraguaçu Paulista","42,117"
"SP","35","35606","Paraibuna","16,456"
"SP","35","35705","Paraíso","5,559"
"SP","35","35804","Paranapanema","16,667"
"SP","35","35903","Paranapuã","3,614"
"SP","35","36000","Parapuã","11,029"
"SP","35","36109","Pardinho","5,030"
"SP","35","36208","Pariquera-Açu","18,079"
"SP","35","36257","Parisi","2,038"
"SP","35","36307","Patrocínio Paulista","12,183"
"SP","35","36406","Paulicéia","5,506"
"SP","35","36505","Paulínia","73,014"
"SP","35","36570","Paulistânia","1,824"
"SP","35","36604","Paulo de Faria","8,942"
"SP","35","36703","Pederneiras","40,270"
"SP","35","36802","Pedra Bela","5,835"
"SP","35","36901","Pedranópolis","2,734"
"SP","35","37008","Pedregulho","15,156"
"SP","35","37107","Pedreira","38,152"
"SP","35","37156","Pedrinhas Paulista","2,834"
"SP","35","37206","Pedro de Toledo","9,692"
"SP","35","37305","Penápolis","56,681"
"SP","35","37404","Pereira Barreto","24,220"
"SP","35","37503","Pereiras","7,347"
"SP","35","37602","Peruíbe","54,457"
"SP","35","37701","Piacatu","5,093"
"SP","35","37800","Piedade","48,430"
"SP","35","37909","Pilar do Sul","26,457"
"SP","35","38006","Pindamonhangaba","135,682"
"SP","35","38105","Pindorama","14,345"
"SP","35","38204","Pinhalzinho","11,817"
"SP","35","38303","Piquerobi","3,599"
"SP","35","38501","Piquete","14,475"
"SP","35","38600","Piracaia","22,335"
"SP","35","38709","Piracicaba *","358,108"
"SP","35","38808","Piraju","28,228"
"SP","35","38907","Pirajuí","21,035"
"SP","35","39004","Pirangi","10,315"
"SP","35","39103","Pirapora do Bom Jesus","14,370"
"SP","35","39202","Pirapozinho","23,709"
"SP","35","39301","Pirassununga","67,787"
"SP","35","39400","Piratininga","11,287"
"SP","35","39509","Pitangueiras","33,329"
"SP","35","39608","Planalto","4,014"
"SP","35","39707","Platina","3,167"
"SP","35","39806","Poá","104,904"
"SP","35","39905","Poloni","4,880"
"SP","35","40002","Pompéia","19,091"
"SP","35","40101","Pongaí","3,473"
"SP","35","40200","Pontal","35,560"
"SP","35","40259","Pontalinda","3,906"
"SP","35","40309","Pontes Gestal","2,487"
"SP","35","40408","Populina","4,201"
"SP","35","40507","Porangaba","8,069"
"SP","35","40606","Porto Feliz","46,054"
"SP","35","40705","Porto Ferreira","48,760"
"SP","35","40754","Potim","18,143"
"SP","35","40804","Potirendaba","14,327"
"SP","35","40853","Pracinha","2,667"
"SP","35","40903","Pradópolis","15,148"
"SP","35","41000","Praia Grande *","233,806"
"SP","35","41059","Pratânia","4,309"
"SP","35","41109","Presidente Alves","4,346"
"SP","35","41208","Presidente Bernardes","14,788"
"SP","35","41307","Presidente Epitácio","39,403"
"SP","35","41406","Presidente Prudente *","202,789"
"SP","35","41505","Presidente Venceslau","37,155"
"SP","35","41604","Promissão","34,786"
"SP","35","41653","Quadra","2,679"
"SP","35","41703","Quatá","11,971"
"SP","35","41802","Queiroz","2,603"
"SP","35","41901","Queluz","10,323"
"SP","35","42008","Quintana","5,654"
"SP","35","42107","Rafard","8,151"
"SP","35","42206","Rancharia","28,303"
"SP","35","42305","Redenção da Serra","4,081"
"SP","35","42404","Regente Feijó","17,070"
"SP","35","42503","Reginópolis","6,993"
"SP","35","42602","Registro","53,369"
"SP","35","42701","Restinga","6,350"
"SP","35","42800","Ribeira","3,444"
"SP","35","42909","Ribeirão Bonito","11,383"
"SP","35","43006","Ribeirão Branco","18,879"
"SP","35","43105","Ribeirão Corrente","4,014"
"SP","35","43204","Ribeirão do Sul","4,497"
"SP","35","43238","Ribeirão dos Índios","2,231"
"SP","35","43253","Ribeirão Grande","6,928"
"SP","35","43303","Ribeirão Pires","107,046"
"SP","35","43402","Ribeirão Preto *","547,417"
"SP","35","43600","Rifaina","3,587"
"SP","35","43709","Rincão","10,425"
"SP","35","43808","Rinópolis","9,393"
"SP","35","43907","Rio Claro *","185,421"
"SP","35","44004","Rio das Pedras","26,344"
"SP","35","44103","Rio Grande da Serra","39,270"
